text_id,post_text,sentiment_label,topic_category,raw_text,cleaned_text
TXT_00826,@user Hi Ranjit! Should I use a screen protector for my Moto G (3rd gen) to avoid scratches even though it has a gorilla glass?,Neutral,Technical_Issues,@user Hi Ranjit! Should I use a screen protector for my Moto G (3rd gen) to avoid scratches even though it has a gorilla glass?,@user Hi Ranjit! Should I use a screen protector for my Moto G (3rd gen) to avoid scratches even though it has a gorilla glass?
TXT_00827,@user If you watch Any Given Sunday backwards\u002c it\u2019s like Tim Tebow\u2019s career.,Negative,Community_Discussion,@user If you watch Any Given Sunday backwards\u002c it\u2019s like Tim Tebow\u2019s career.,"@user If you watch Any Given Sunday backwards, it's like Tim Tebow's career."
TXT_00828,Bring Boko Haram prisoners to the SE Suspend 2nd Niger Bridge Invade AKWA IBOM  Suspend Federal character Let Southerners defend you,Negative,Account_Security,Bring Boko Haram prisoners to the SE Suspend 2nd Niger Bridge Invade AKWA IBOM  Suspend Federal character Let Southerners defend you,Bring Boko Haram prisoners to the SE Suspend 2nd Niger Bridge Invade AKWA IBOM Suspend Federal character Let Southerners defend you
TXT_00829,Can we just keep Hutchison away from David Price...his suck may be contagious #BlueJays,Negative,Community_Discussion,Can we just keep Hutchison away from David Price...his suck may be contagious #BlueJays,Can we just keep Hutchison away from David Price..his suck may be contagious BlueJays
TXT_00830,"Also, rumor has it Maui Economic Chamber of Commerce was smooshing with Monsanto lunch in Friday. Hawaiian Politician in be with Monsanto.",Negative,Feature_Feedback,"Also, rumor has it Maui Economic Chamber of Commerce was smooshing with Monsanto lunch in Friday. Hawaiian Politician in be with Monsanto.","Also, rumor has it Maui Economic Chamber of Commerce was smooshing with Monsanto lunch in Friday. Hawaiian Politician in be with Monsanto."
TXT_00831,#Trayvon My daily tweet (9-09) in memory of Trayvon Martin- killed 197 days ago. ~May you Rest in Peace~ (Praying and hoping for the family),Neutral,Community_Discussion,#Trayvon My daily tweet (9-09) in memory of Trayvon Martin- killed 197 days ago. ~May you Rest in Peace~ (Praying and hoping for the family),Trayvon My daily tweet (9-09) in memory of Trayvon Martin- killed 197 days ago. ~May you Rest in Peace~ (Praying and hoping for the family)
TXT_00832,God....we get that Mad Man preview and now the boys are on Radio 1.... HAPPY NOVEMBER 1st TO THE TWFANMILY,Positive,Technical_Issues,God....we get that Mad Man preview and now the boys are on Radio 1.... HAPPY NOVEMBER 1st TO THE TWFANMILY,God..we get that Mad Man preview and now the boys are on Radio 1.. HAPPY NOVEMBER 1st TO THE TWFANMILY
TXT_00833,She said that some day soon\u002c the sun was gonna shine. And she...couldn\u2019t have been more wrong! My Valentine.,Negative,Community_Discussion,She said that some day soon\u002c the sun was gonna shine. And she...couldn\u2019t have been more wrong! My Valentine.,"She said that some day soon, the sun was gonna shine. And she..couldn't have been more wrong! My Valentine."
TXT_00834,So apparently a girl hooked up with Niall and he gave her 7th row tickets smh what a cheap bitch where those front row tickets @,Negative,Technical_Issues,So apparently a girl hooked up with Niall and he gave her 7th row tickets smh what a cheap bitch where those front row tickets @,So apparently a girl hooked up with Niall and he gave her 7th row tickets smh what a cheap bitch where those front row tickets @
TXT_00835,"""1st  film since \""""2 n a Half Men,\"""" Charlie Sheen is set to star with Jason Schwartzman in \""""A Glimpse Inside the Mind of Charlie Swan III.\""""""",Neutral,Community_Discussion,"""1st  film since \""""2 n a Half Men,\"""" Charlie Sheen is set to star with Jason Schwartzman in \""""A Glimpse Inside the Mind of Charlie Swan III.\""""""","1st film since \""""2 n a Half Men,\"""" Charlie Sheen is set to star with Jason Schwartzman in \""""A Glimpse Inside the Mind of Charlie Swan II.\"
TXT_00836,"""I now declare today Star Wars Day, may the box office records be ever in your favor""",Positive,Community_Discussion,"""I now declare today Star Wars Day, may the box office records be ever in your favor""","I now declare today Star Wars Day, may the box office records be ever in your favor"
TXT_00837,Rondo should be glad the All-Star game isn\u2019t hosted in DC with those Galaxy Foams on.,Positive,Community_Discussion,Rondo should be glad the All-Star game isn\u2019t hosted in DC with those Galaxy Foams on.,Rondo should be glad the All-Star game isn't hosted in DC with those Galaxy Foams on.
TXT_00838,"@user @user had cpl 10-3 seasns but c'mon now,doesnt take a genius to google how bad you guys were.OSU NEVER been that bad",Negative,Community_Discussion,"@user @user had cpl 10-3 seasns but c'mon now,doesnt take a genius to google how bad you guys were.OSU NEVER been that bad","@user @user had cpl 10-3 seasns but c'mon now,doesnt take a genius to google how bad you guys were.OSU NEVER been that bad"
TXT_00839,Omg Briana is amazing she is my new remodel!!! #SPNFamiIly #pascon #Saturday,Positive,Feature_Feedback,Omg Briana is amazing she is my new remodel!!! #SPNFamiIly #pascon #Saturday,Omg Briana is amazing she is my new remodel!! SPNFamiIly pascon Saturday
TXT_00840,Sara McMann i delusional.. She says the 3rd Tate fight makes but then wants a rematch herself. UFC won't waste a Rousey fight on McMann,Negative,Community_Discussion,Sara McMann i delusional.. She says the 3rd Tate fight makes but then wants a rematch herself. UFC won't waste a Rousey fight on McMann,Sara McMann i delusional.. She says the 3rd Tate fight makes but then wants a rematch herself. UFC won't waste a Rousey fight on McMann
TXT_00841,@user @user The day we start legislating from the pulpit is the day religious freedom dies. We may as well be Iran at that point,Negative,Community_Discussion,@user @user The day we start legislating from the pulpit is the day religious freedom dies. We may as well be Iran at that point,@user @user The day we start legislating from the pulpit is the day religious freedom dies. We may as well be Iran at that point
TXT_00842,#VoteForBJP Let's make 15 october 14 as another Independence day congrss mukt bharat,Neutral,Community_Discussion,#VoteForBJP Let's make 15 october 14 as another Independence day congrss mukt bharat,VoteForBJP Let's make 15 october 14 as another Independence day congrss mukt bharat
TXT_00843,And Apple goes gesture controlled gaming with Apple TV. Will the phone and iPad upgrades impress?,Positive,Technical_Issues,And Apple goes gesture controlled gaming with Apple TV. Will the phone and iPad upgrades impress?,And Apple goes gesture controlled gaming with Apple TV. Will the phone and iPad upgrades impress?
TXT_00844,"""When someone dies Muslims always say """"may he/she be put in Fridaus""""  chances are 99% ppl aren't going there.""",Negative,Community_Discussion,"""When someone dies Muslims always say """"may he/she be put in Fridaus""""  chances are 99% ppl aren't going there.""","When someone dies Muslims always say """"may he/she be put in Fridaus"""" chances are 99% ppl aren't going there."
TXT_00845,"""David Wright's E5 on throw pulls @user off 1st, tho he looked out. @user get 4 unearned runs, lead #Mets 4-1.""",Neutral,Community_Discussion,"""David Wright's E5 on throw pulls @user off 1st, tho he looked out. @user get 4 unearned runs, lead #Mets 4-1.""","David Wright's E5 on throw pulls @user off 1st, tho he looked out. @user get 4 unearned runs, lead Mets 4-1."
TXT_00846,I have 2 passes for Looper in Pico Rivera on Thursday. Message or text me if you want them.,Positive,Community_Discussion,I have 2 passes for Looper in Pico Rivera on Thursday. Message or text me if you want them.,I have 2 passes for Looper in Pico Rivera on Thursday. Message or text me if you want them.
TXT_00847,"Iniesta is the 3rd best after Messi and Ronaldo, no one comes close, not Neymar not Hazard #spain",Positive,Community_Discussion,"Iniesta is the 3rd best after Messi and Ronaldo, no one comes close, not Neymar not Hazard #spain","Iniesta is the 3rd best after Messi and Ronaldo, no one comes close, not Neymar not Hazard spain"
TXT_00848,Hello mutuals who's going to The Vamps' concert in Manila on Jan 30:),Positive,Community_Discussion,Hello mutuals who's going to The Vamps' concert in Manila on Jan 30:),Hello mutuals who's going to The Vamps' concert in Manila on Jan 30:)
TXT_00849,On this day back in 2004 Leo Messi debuted for Barca and since he has lifted 21 trophies! Happy 10th anniversary Leo!,Positive,Technical_Issues,On this day back in 2004 Leo Messi debuted for Barca and since he has lifted 21 trophies! Happy 10th anniversary Leo!,On this day back in 2004 Leo Messi debuted for Barca and since he has lifted 21 trophies! Happy 10th anniversary Leo!
TXT_00850,How am I barely finding out about these Kendrick and J. Cole remixes that dropped on BLACK FRIDAY?,Positive,Community_Discussion,How am I barely finding out about these Kendrick and J. Cole remixes that dropped on BLACK FRIDAY?,How am I barely finding out about these Kendrick and J. Cole remixes that dropped on BLACK FRIDAY?
TXT_00851,"""This fandom's a mess omg, I wouldn't be surprise if tomorrow there's a trend who says Niall's going to marry his cousin #WeKnowTheTruth""",Negative,Community_Discussion,"""This fandom's a mess omg, I wouldn't be surprise if tomorrow there's a trend who says Niall's going to marry his cousin #WeKnowTheTruth""","This fandom's a mess omg, I wouldn't be surprise if tomorrow there's a trend who says Niall's going to marry his cousin WeKnowTheTruth"
TXT_00852,Got my jason aldean shirt today now just waiting on August 1st,Positive,Community_Discussion,Got my jason aldean shirt today now just waiting on August 1st,Got my jason aldean shirt today now just waiting on August 1st
TXT_00853,Mighty Quinn: November 14: And the the winner is ... Curtis The Boxer:,Neutral,Feature_Feedback,Mighty Quinn: November 14: And the the winner is ... Curtis The Boxer:,Mighty Quinn: November 14: And the the winner is .. Curtis The Boxer:
TXT_00854,National Hot Dog Day on Thursday?  Come at me you muthas!,Positive,Community_Discussion,National Hot Dog Day on Thursday?  Come at me you muthas!,National Hot Dog Day on Thursday? Come at me you muthas!
TXT_00855,@user set of skills. Skills that may make me a pleasure for a woman like you. I won't go Floyd Mayweather on you but I will fornicate,Positive,Community_Discussion,@user set of skills. Skills that may make me a pleasure for a woman like you. I won't go Floyd Mayweather on you but I will fornicate,@user set of skills. Skills that may make me a pleasure for a woman like you. I won't go Floyd Mayweather on you but I will fornicate
TXT_00856,"""Zayn's hair is dark in the 1st and last Insta post but in the middle, his hair is silver...""",Neutral,Community_Discussion,"""Zayn's hair is dark in the 1st and last Insta post but in the middle, his hair is silver...""","Zayn's hair is dark in the 1st and last Insta post but in the middle, his hair is silver.."
TXT_00857,@user I\u2019m from salem mass and I just moved to plymouth so I\u2019m starting on monday,Neutral,Community_Discussion,@user I\u2019m from salem mass and I just moved to plymouth so I\u2019m starting on monday,@user I'm from salem mass and I just moved to plymouth so I'm starting on monday
TXT_00858,Nigeria's army said late on Sunday that it rescued 178 people held by Islamist militant group Boko Haram in...,Neutral,Community_Discussion,Nigeria's army said late on Sunday that it rescued 178 people held by Islamist militant group Boko Haram in...,Nigeria's army said late on Sunday that it rescued 178 people held by Islamist militant group Boko Haram in..
TXT_00859,@user Did you not see my reply? Barca's front 3 tomorrow. Don't EVEN @ me.,Neutral,Community_Discussion,@user Did you not see my reply? Barca's front 3 tomorrow. Don't EVEN @ me.,@user Did you not see my reply? Barca's front 3 tomorrow. Don't EVEN @ me.
TXT_00860,David Price vs. Luis Severino should be pitching matchup for #BlueJays #Yankees series opener Thursday. You might want to watch.,Positive,Feature_Feedback,David Price vs. Luis Severino should be pitching matchup for #BlueJays #Yankees series opener Thursday. You might want to watch.,David Price vs. Luis Severino should be pitching matchup for BlueJays Yankees series opener Thursday. You might want to watch.
TXT_00861,Sam smith just came on. I sat down. I will not rave to that guy,Negative,Technical_Issues,Sam smith just came on. I sat down. I will not rave to that guy,Sam smith just came on. I sat down. I will not rave to that guy
TXT_00862,"""U2 - concert in the park.. Long week, chillin' with the family. 10th grade flashback.",Positive,Community_Discussion,"""U2 - concert in the park.. Long week, chillin' with the family. 10th grade flashback.","""U2 - concert in the park.. Long week, chillin' with the family. 10th grade flashback."
TXT_00863,"""First Kim Kardashian tries to break the Internet and now this!The 35-year-old reality star launched her emoji app, Kimoji, on Monday and""",Positive,Technical_Issues,"""First Kim Kardashian tries to break the Internet and now this!The 35-year-old reality star launched her emoji app, Kimoji, on Monday and""","First Kim Kardashian tries to break the Internet and now this!The 35-year-old reality star launched her emoji app, Kimoji, on Monday and"
TXT_00864,"@user I was watching Age of Ultron last night and something stuck out, at the end Thor says the mind gem is the 4th infinity stone to""",Neutral,Community_Discussion,"@user I was watching Age of Ultron last night and something stuck out, at the end Thor says the mind gem is the 4th infinity stone to""","@user I was watching Age of Ultron last night and something stuck out, at the end Thor says the mind gem is the 4th infinity stone to"""
TXT_00865,Don't want to go to HSPA class tomorrow so I'm not going .,Negative,Community_Discussion,Don't want to go to HSPA class tomorrow so I'm not going .,Don't want to go to HSPA class tomorrow so I'm not going .
TXT_00866,"""No, you ppl on Twitter have proven how stupid you are with the Hulk Hogan thing, don't try pretending like you understand the 2nd amendment.""",Negative,Community_Discussion,"""No, you ppl on Twitter have proven how stupid you are with the Hulk Hogan thing, don't try pretending like you understand the 2nd amendment.""","No, you ppl on Twitter have proven how stupid you are with the Hulk Hogan thing, don't try pretending like you understand the 2nd amendment."
TXT_00867,Did anyone tell Dustin Johnson that winning requires a lead on the 4th day and not just the 1st day?,Negative,Feature_Feedback,Did anyone tell Dustin Johnson that winning requires a lead on the 4th day and not just the 1st day?,Did anyone tell Dustin Johnson that winning requires a lead on the 4th day and not just the 1st day?
TXT_00868,"""i HATE stupid 7th graders who think saying """"that's gay"""" makes them cool  imma throw your phone on the freeway little shit""",Negative,Community_Discussion,"""i HATE stupid 7th graders who think saying """"that's gay"""" makes them cool  imma throw your phone on the freeway little shit""","i HATE stupid 7th graders who think saying """"that's gay"""" makes them cool imma throw your phone on the freeway little shit"
TXT_00869,@user  yeah this Sunday it's in St Patrick's hall then prob go out after#getinvolved b good to get everyone together,Positive,Community_Discussion,@user  yeah this Sunday it's in St Patrick's hall then prob go out after#getinvolved b good to get everyone together,@user yeah this Sunday it's in St Patrick's hall then prob go out aftergetinvolved b good to get everyone together
TXT_00870,I miss Niall so much he made me so happy on Saturday I felt at home and god I want to go back,Positive,Technical_Issues,I miss Niall so much he made me so happy on Saturday I felt at home and god I want to go back,I miss Niall so much he made me so happy on Saturday I felt at home and god I want to go back
TXT_00871,RT @user I'm exited about friday! No offense but who is Tonga? NZ can't just make up names and countries. Play fair.,Positive,Community_Discussion,RT @user I'm exited about friday! No offense but who is Tonga? NZ can't just make up names and countries. Play fair.,RT @user I'm exited about friday! No offense but who is Tonga? NZ can't just make up names and countries. Play fair.
TXT_00872,Presidents Day Tomorrow.  Come on down\u002c there might even be cricket to watch before the festivities.,Neutral,Technical_Issues,Presidents Day Tomorrow.  Come on down\u002c there might even be cricket to watch before the festivities.,"Presidents Day Tomorrow. Come on down, there might even be cricket to watch before the festivities."
TXT_00873,@user the congrats one? Thanks btw. We race at LVMS in Sept and Nov. Not sure if I'll do the September one though,Positive,Community_Discussion,@user the congrats one? Thanks btw. We race at LVMS in Sept and Nov. Not sure if I'll do the September one though,@user the congrats one? Thanks btw. We race at LVMS in Sept and Nov. Not sure if I'll do the September one though
TXT_00874,Sep 10th steelers ruin the Tom Brady parade,Negative,Feature_Feedback,Sep 10th steelers ruin the Tom Brady parade,Sep 10th steelers ruin the Tom Brady parade
TXT_00875,"""As Eden Hazard assisted the 1st goal of this game, we are refunding all first goalscorer stakes on this player.""",Positive,Community_Discussion,"""As Eden Hazard assisted the 1st goal of this game, we are refunding all first goalscorer stakes on this player.""","As Eden Hazard assisted the 1st goal of this game, we are refunding all first goalscorer stakes on this player."
TXT_00876,"@user cool! yah, lots of stuff going on that night with Nuit Blanche as well! It's going to be fun! @user",Positive,Feature_Feedback,"@user cool! yah, lots of stuff going on that night with Nuit Blanche as well! It's going to be fun! @user","@user cool! yah, lots of stuff going on that night with Nuit Blanche as well! It's going to be fun! @user"
TXT_00877,"@user @user aaron, if you take my Netflix and chill girl we are fighting tomorrow",Negative,Community_Discussion,"@user @user aaron, if you take my Netflix and chill girl we are fighting tomorrow","@user @user aaron, if you take my Netflix and chill girl we are fighting tomorrow"
TXT_00878,Midweek Service tonight! 7:15 Gulport  7:00 Wiggins. There is not a better place to be on Wednesday Night than Church!! See ya soon,Positive,Community_Discussion,Midweek Service tonight! 7:15 Gulport  7:00 Wiggins. There is not a better place to be on Wednesday Night than Church!! See ya soon,Midweek Service tonight! 7:15 Gulport 7:00 Wiggins. There is not a better place to be on Wednesday Night than Church!! See ya soon
TXT_00879,"Jeb Bush releasing tax reform plan tomorrow, Trump will say it is stupid, Bush a moron. His plan: Make America great &amp; put on top again,",Negative,Community_Discussion,"Jeb Bush releasing tax reform plan tomorrow, Trump will say it is stupid, Bush a moron. His plan: Make America great &amp; put on top again,","Jeb Bush releasing tax reform plan tomorrow, Trump will say it is stupid, Bush a moron. His plan: Make America great & put on top again,"
TXT_00880,Google Wallet is coming to MetroPCS\u002c so now you won\u2019t need to sign a contract to have your identity stolen. More jokes:,Negative,Community_Discussion,Google Wallet is coming to MetroPCS\u002c so now you won\u2019t need to sign a contract to have your identity stolen. More jokes:,"Google Wallet is coming to MetroPCS, so now you won't need to sign a contract to have your identity stolen. More jokes:"
TXT_00881,"""Happy 2nd Birthday Prince George! We, at SwimFin, think it's the perfect time for George to pop on a SwimFin and...",Positive,Technical_Issues,"""Happy 2nd Birthday Prince George! We, at SwimFin, think it's the perfect time for George to pop on a SwimFin and...","""Happy 2nd Birthday Prince George! We, at SwimFin, think it's the perfect time for George to pop on a SwimFin and.."
TXT_00882,I still can't wrap my head around Kendrick and j cole's Black Friday it's too godly,Positive,Community_Discussion,I still can't wrap my head around Kendrick and j cole's Black Friday it's too godly,I still can't wrap my head around Kendrick and j cole's Black Friday it's too godly
TXT_00883,@user Its 4th day of Eid here in KPK and all around the Muslim world.,Neutral,Community_Discussion,@user Its 4th day of Eid here in KPK and all around the Muslim world.,@user Its 4th day of Eid here in KPK and all around the Muslim world.
TXT_00884,Scott Walker may just be an idiot,Negative,Community_Discussion,Scott Walker may just be an idiot,Scott Walker may just be an idiot
TXT_00885,Watching TVD while Ishrat will be the death of me tomorrow,Negative,Community_Discussion,Watching TVD while Ishrat will be the death of me tomorrow,Watching TVD while Ishrat will be the death of me tomorrow
TXT_00886,Well with Zayn joining ISIS it is hard to maintain their family friendly image.,Negative,Community_Discussion,Well with Zayn joining ISIS it is hard to maintain their family friendly image.,Well with Zayn joining ISIS it is hard to maintain their family friendly image.
TXT_00887,"""David Coulthard says Fernando Alonso may have lost some leverage in negotiations with McLaren, adding that Merc...",Neutral,Community_Discussion,"""David Coulthard says Fernando Alonso may have lost some leverage in negotiations with McLaren, adding that Merc...","""David Coulthard says Fernando Alonso may have lost some leverage in negotiations with McLaren, adding that Merc.."
TXT_00888,"Google's new logo may look like a preschool's sign, but it's also a fraction of the size of the old one #serifprobs",Neutral,Community_Discussion,"Google's new logo may look like a preschool's sign, but it's also a fraction of the size of the old one #serifprobs","Google's new logo may look like a preschool's sign, but it's also a fraction of the size of the old one serifprobs"
TXT_00889,Only 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it.  :ahhh::ahhh::ahhh:,Negative,Community_Discussion,Only 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it.  :ahhh::ahhh::ahhh:,Only 55. Jan Hooks at 57. WTF!! I'm getting old. Stop it. :ahh::ahh::ahh:
TXT_00890,"Bio on Monday but I'm reading this instead, well bio and Batman both start with b!!",Negative,Community_Discussion,"Bio on Monday but I'm reading this instead, well bio and Batman both start with b!!","Bio on Monday but I'm reading this instead, well bio and Batman both start with b!!"
TXT_00891,"@user You didn't say that yesterday with Milan? Btw, you see Thiago Smalling today? ;)""",Negative,Community_Discussion,"@user You didn't say that yesterday with Milan? Btw, you see Thiago Smalling today? ;)""","@user You didn't say that yesterday with Milan? Btw, you see Thiago Smalling today? ;)"""
TXT_00892,"""If I go to London Comic Con next year and Norman Reedus is there, I think I may have a reaction like Daryl when he saw Carol tonight.""",Neutral,Community_Discussion,"""If I go to London Comic Con next year and Norman Reedus is there, I think I may have a reaction like Daryl when he saw Carol tonight.""","If I go to London Comic Con next year and Norman Reedus is there, I think I may have a reaction like Daryl when he saw Carol tonight."
TXT_00893,I liked a @user video Nicki Minaj - Blazin' ft. Kanye West with lyrics - PINK FRIDAY,Positive,Community_Discussion,I liked a @user video Nicki Minaj - Blazin' ft. Kanye West with lyrics - PINK FRIDAY,I liked a @user video Nicki Minaj - Blazin' ft. Kanye West with lyrics - PINK FRIDAY
TXT_00894,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC,Negative,Community_Discussion,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. FreePAC
TXT_00895,Since everybody telling me I can\u2019t be a urban model+walk the run ways in Paris! Then imma be the 1st to do it and prove em wrong,Neutral,Account_Security,Since everybody telling me I can\u2019t be a urban model+walk the run ways in Paris! Then imma be the 1st to do it and prove em wrong,Since everybody telling me I can't be a urban model+walk the run ways in Paris! Then imma be the 1st to do it and prove em wrong
TXT_00896,Adryan looked tired in the 2nd half of the u21 game against Donny to me he doesn't look/sound fit enough #lufc,Negative,Community_Discussion,Adryan looked tired in the 2nd half of the u21 game against Donny to me he doesn't look/sound fit enough #lufc,Adryan looked tired in the 2nd half of the u21 game against Donny to me he doesn't look/sound fit enough lufc
TXT_00897,"Louisiana's Republican governor, Bobby Jindal, told Fox and Friends Friday morning that he's suspending his...",Neutral,Account_Security,"Louisiana's Republican governor, Bobby Jindal, told Fox and Friends Friday morning that he's suspending his...","Louisiana's Republican governor, Bobby Jindal, told Fox and Friends Friday morning that he's suspending his.."
TXT_00898,Finished filling out the FAFSA for this scholarship application. Hopefully it\u2019s processed before November 15\u002c \u2019cause I need it by then.,Positive,Technical_Issues,Finished filling out the FAFSA for this scholarship application. Hopefully it\u2019s processed before November 15\u002c \u2019cause I need it by then.,"Finished filling out the FAFSA for this scholarship application. Hopefully it's processed before November 15, 'cause I need it by then."
TXT_00899,I'm in Love with Mr. MARCH #MTVStars Lady Gaga,Positive,Community_Discussion,I'm in Love with Mr. MARCH #MTVStars Lady Gaga,I'm in Love with Mr. MARCH MTVStars Lady Gaga
TXT_00900,Request for ppl in media : Dont take the opinions of organisations (however religious they may be) as the voice of Muslims. They DO NOT.,Neutral,Community_Discussion,Request for ppl in media : Dont take the opinions of organisations (however religious they may be) as the voice of Muslims. They DO NOT.,Request for ppl in media : Dont take the opinions of organisations (however religious they may be) as the voice of Muslims. They DO NOT.
TXT_00901,"""I may not be old enough to get blown up fighting a war for Saudi Arabia but no worries, I can salute the Blue Angels at the football stadium""",Positive,Community_Discussion,"""I may not be old enough to get blown up fighting a war for Saudi Arabia but no worries, I can salute the Blue Angels at the football stadium""","I may not be old enough to get blown up fighting a war for Saudi Arabia but no worries, I can salute the Blue Angels at the football stadium"
TXT_00902,Oh goodie: that game no one liked about the blind girl hits PS4 tomorrow.,Negative,Community_Discussion,Oh goodie: that game no one liked about the blind girl hits PS4 tomorrow.,Oh goodie: that game no one liked about the blind girl hits PS4 tomorrow.
TXT_00903,Somehow I was able to enjoy the 2nd half of Ant-Man in spite of my gleeful anticipation about all the Ant-Lamb jokes I couldn't wait to make,Positive,Community_Discussion,Somehow I was able to enjoy the 2nd half of Ant-Man in spite of my gleeful anticipation about all the Ant-Lamb jokes I couldn't wait to make,Somehow I was able to enjoy the 2nd half of Ant-Man in spite of my gleeful anticipation about all the Ant-Lamb jokes I couldn't wait to make
TXT_00904,"""the only pandora stations to choose from at my work are Ed Sheeran, Coldplay &amp; Jack Johnson I may commit suicide before the end of the day""",Neutral,Feature_Feedback,"""the only pandora stations to choose from at my work are Ed Sheeran, Coldplay &amp; Jack Johnson I may commit suicide before the end of the day""","the only pandora stations to choose from at my work are Ed Sheeran, Coldplay & Jack Johnson I may commit suicide before the end of the day"
TXT_00905,"""New Janet Jackson music is just 29 days away! To the delight of fans everywhere, the singer announced Thursday...",Positive,Community_Discussion,"""New Janet Jackson music is just 29 days away! To the delight of fans everywhere, the singer announced Thursday...","""New Janet Jackson music is just 29 days away! To the delight of fans everywhere, the singer announced Thursday.."
TXT_00906,22/10/2012 - 1st day no poppers no cigarettes this is for rella gona b hard.,Negative,Community_Discussion,22/10/2012 - 1st day no poppers no cigarettes this is for rella gona b hard.,22/10/2012 - 1st day no poppers no cigarettes this is for rella gona b hard.
TXT_00907,So... Snoop Dogg is cool and all... But come see THRILL COLLECTIVE on the 29th and I promise you won't regret it haha,Positive,Community_Discussion,So... Snoop Dogg is cool and all... But come see THRILL COLLECTIVE on the 29th and I promise you won't regret it haha,So.. Snoop Dogg is cool and all.. But come see THRILL COLLECTIVE on the 29th and I promise you won't regret it haha
TXT_00908,"""Bizarre fact: Remembrance Sunday (tomorrow, peeps!) shares the record for joint longest televised annual event with the Chelsea Flower Show""",Neutral,Community_Discussion,"""Bizarre fact: Remembrance Sunday (tomorrow, peeps!) shares the record for joint longest televised annual event with the Chelsea Flower Show""","Bizarre fact: Remembrance Sunday (tomorrow, peeps!) shares the record for joint longest televised annual event with the Chelsea Flower Show"
TXT_00909,#ElizabethPena dead at 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it.  :ahhh::ahhh::ahhh:,Negative,Community_Discussion,#ElizabethPena dead at 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it.  :ahhh::ahhh::ahhh:,ElizabethPena dead at 55. Jan Hooks at 57. WTF!! I'm getting old. Stop it. :ahh::ahh::ahh:
TXT_00910,Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and\u002c for once\u002c I may care about an awards show!,Positive,Community_Discussion,Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and\u002c for once\u002c I may care about an awards show!,"Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and, for once, I may care about an awards show!"
TXT_00911,"@user I am excited, but at the same time Iron Maiden have an album out Friday and that's really taking priority XD""",Positive,Community_Discussion,"@user I am excited, but at the same time Iron Maiden have an album out Friday and that's really taking priority XD""","@user I am excited, but at the same time Iron Maiden have an album out Friday and that's really taking priority XD"""
TXT_00912,"""Iran ranks 1st in liver surgeries, Allah bless the country.""",Positive,Community_Discussion,"""Iran ranks 1st in liver surgeries, Allah bless the country.""","Iran ranks 1st in liver surgeries, Allah bless the country."
TXT_00913,@user Seriously. May as well just watch WWE at this point. At least you know it's a front. I mean Rousey vs. Holm? C'mon.,Negative,Community_Discussion,@user Seriously. May as well just watch WWE at this point. At least you know it's a front. I mean Rousey vs. Holm? C'mon.,@user Seriously. May as well just watch WWE at this point. At least you know it's a front. I mean Rousey vs. Holm? C'mon.
TXT_00914,Kendrick's Black Friday track destroyed Cole's but they was just warming us up for ROTD2,Neutral,Community_Discussion,Kendrick's Black Friday track destroyed Cole's but they was just warming us up for ROTD2,Kendrick's Black Friday track destroyed Cole's but they was just warming us up for ROTD2
TXT_00915,"""Always been strange for the Caitlyn Jenner narrative to glide over role in this recent, lethal car crash",Negative,Technical_Issues,"""Always been strange for the Caitlyn Jenner narrative to glide over role in this recent, lethal car crash","""Always been strange for the Caitlyn Jenner narrative to glide over role in this recent, lethal car crash"
TXT_00916,GOLF VIDEO:Masters Champ & Ryder Cup cheerleader Bubba Watson lands in China for the 1st time & reflects on year,Neutral,Community_Discussion,GOLF VIDEO:Masters Champ & Ryder Cup cheerleader Bubba Watson lands in China for the 1st time & reflects on year,GOLF VIDEO:Masters Champ & Ryder Cup cheerleader Bubba Watson lands in China for the 1st time & reflects on year
TXT_00917,@user woosahhhh it\u2019s Courtney! Long time no see from 1st lady!,Positive,Community_Discussion,@user woosahhhh it\u2019s Courtney! Long time no see from 1st lady!,@user woosahh it's Courtney! Long time no see from 1st lady!
TXT_00918,"@user maybe cause they tweeted nasty things about Briana. They may not like her, but she doesn't desrve the hate.""",Neutral,Community_Discussion,"@user maybe cause they tweeted nasty things about Briana. They may not like her, but she doesn't desrve the hate.""","@user maybe cause they tweeted nasty things about Briana. They may not like her, but she doesn't desrve the hate."""
TXT_00919,"""14-Aug  The day of independence,  The day of Sacrifices of Muslims, The Victory of Pakistan, I proud to be a...",Neutral,Community_Discussion,"""14-Aug  The day of independence,  The day of Sacrifices of Muslims, The Victory of Pakistan, I proud to be a...","""14-Aug The day of independence, The day of Sacrifices of Muslims, The Victory of Pakistan, I proud to be a.."
